"id","joinID","X","Y","Agent","OPMpresence","riskPerc","budget","knowledge","nature","access"
17481,42215,8.28,8.56,"no_mgmt_NOPM",0,1,0.43,0,2,0
17482,42216,8.32,8.56,"no_mgmt_NOPM",0,0,0.43,0,2,0
17483,42218,8.4,8.56,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17484,42226,8.72,8.56,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17485,42227,8.76,8.56,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17486,42228,8.8,8.56,"no_mgmt_NOPM",0,0,0.43,0,1,0
17487,42235,4.02,8.59,"no_mgmt_NOPM",0,1,0.43,0,1,0
17488,42237,4.1,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17489,42239,4.18,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17490,42240,4.22,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17491,42242,4.3,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17492,42243,4.34,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17493,42245,4.42,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17494,42246,4.46,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,2,0
17495,42247,4.5,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,2,0
17496,42248,4.54,8.59,"no_mgmt_NOPM",0,1,0.43,0,1,0
17497,42249,4.58,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,2,0
17498,42250,4.62,8.59,"no_mgmt_NOPM",0,1,0.43,0,1,0
17499,42253,4.74,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17500,42254,4.78,8.59,"no_mgmt_NOPM",0,0,0.43,0,1,0
17501,42255,4.82,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17502,42256,4.86,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17503,42257,4.9,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17504,42263,5.14,8.59,"no_mgmt_NOPM",0,0,0.43,0,1,0
17505,42265,5.22,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17506,42266,5.26,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17507,42268,5.34,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17508,42269,5.38,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17509,42271,5.46,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17510,42272,5.5,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17511,42274,5.58,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17512,42275,5.62,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17513,42276,5.66,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17514,42277,5.7,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17515,42278,5.74,8.59,"no_mgmt_NOPM",0,0,0.43,0,0,0
17516,42279,5.78,8.59,"no_mgmt_NOPM",0,1,0.43,0,0,0
17517,42280,5.82,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17518,42281,5.86,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17519,42283,5.94,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17520,42286,6.06,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17521,42288,6.14,8.59,"no_mgmt_NOPM",0,0,0.43,0,1,0
17522,42289,6.18,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17523,42290,6.22,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17524,42291,6.26,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,2,1
17525,42292,6.3,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,2,1
17526,42293,6.34,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17527,42296,6.46,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,2,0
17528,42298,6.54,8.59,"no_mgmt_NOPM",0,1,0.43,0,0,0
17529,42303,6.74,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17530,42305,6.82,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17531,42307,6.9,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17532,42308,6.94,8.59,"no_mgmt_NOPM",0,1,0.43,0,0,0
17533,42316,7.26,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17534,42317,7.3,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17535,42318,7.34,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17536,42319,7.38,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17537,42320,7.42,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17538,42326,7.66,8.59,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17539,42333,7.94,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17540,42334,7.98,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17541,42336,8.06,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17542,42337,8.1,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17543,42338,8.14,8.59,"no_mgmt_NOPM",0,0,0.43,0,2,0
17544,42344,8.38,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17545,42345,8.42,8.59,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17546,42354,8.78,8.59,"no_mgmt_NOPM",0,0,0.43,0,1,0
17547,42355,8.82,8.59,"no_mgmt_NOPM",0,0,0.43,0,1,0
17548,42358,3.88,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17549,42362,4.04,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17550,42363,4.08,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17551,42365,4.16,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17552,42366,4.2,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17553,42367,4.24,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17554,42369,4.32,8.63,"no_mgmt_NOPM",0,1,0.43,0,1,0
17555,42370,4.36,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17556,42371,4.4,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17557,42372,4.44,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17558,42373,4.48,8.63,"no_mgmt_NOPM",0,1,0.43,0,1,0
17559,42374,4.52,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17560,42375,4.56,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17561,42376,4.6,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17562,42377,4.64,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17563,42378,4.68,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17564,42379,4.72,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17565,42380,4.76,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17566,42381,4.8,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17567,42382,4.84,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17568,42383,4.88,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17569,42384,4.92,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17570,42385,4.96,8.63,"no_mgmt_NOPM",0,1,0.43,0,1,0
17571,42393,5.28,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17572,42394,5.32,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17573,42396,5.4,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17574,42397,5.44,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17575,42398,5.48,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17576,42399,5.52,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17577,42400,5.56,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17578,42401,5.6,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17579,42403,5.68,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17580,42404,5.72,8.63,"no_mgmt_NOPM",0,0,0.43,0,0,0
17581,42405,5.76,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17582,42406,5.8,8.63,"no_mgmt_NOPM",0,1,0.43,0,0,0
17583,42407,5.84,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17584,42408,5.88,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17585,42409,5.92,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17586,42410,5.96,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17587,42411,6,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17588,42412,6.04,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17589,42413,6.08,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17590,42414,6.12,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17591,42415,6.16,8.63,"no_mgmt_NOPM",0,1,0.43,0,1,0
17592,42416,6.2,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17593,42417,6.24,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17594,42418,6.28,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17595,42419,6.32,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17596,42423,6.48,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17597,42430,6.76,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,0,1
17598,42432,6.84,8.63,"no_mgmt_NOPM",0,0,0.43,0,0,0
17599,42441,7.2,8.63,"no_mgmt_NOPM",0,0.8,0.43,0,2,0
17600,42445,7.36,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17601,42446,7.4,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17602,42447,7.44,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17603,42455,7.76,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17604,42456,7.8,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17605,42459,7.92,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17606,42460,7.96,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17607,42461,8,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17608,42462,8.04,8.63,"no_mgmt_NOPM",0,0,0.43,0,2,0
17609,42463,8.08,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,2,0
17610,42464,8.12,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,2,0
17611,42466,8.2,8.63,"no_mgmt_NOPM",0,0,0.43,0,0,1
17612,42467,8.24,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17613,42468,8.28,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17614,42469,8.32,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17615,42470,8.36,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17616,42471,8.4,8.63,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17617,42483,8.88,8.63,"no_mgmt_NOPM",0,0.2,0.43,0,1,0
17618,42486,3.9,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17619,42487,3.94,8.66,"no_mgmt_NOPM",0,0,0.43,0,0,0
17620,42489,4.02,8.66,"no_mgmt_NOPM",0,0,0.43,0,1,0
17621,42491,4.1,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17622,42492,4.14,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17623,42493,4.18,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17624,42494,4.22,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17625,42496,4.3,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17626,42497,4.34,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17627,42498,4.38,8.66,"no_mgmt_NOPM",0,0,0.43,0,1,0
17628,42499,4.42,8.66,"no_mgmt_NOPM",0,1,0.43,0,1,0
17629,42501,4.5,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17630,42502,4.54,8.66,"no_mgmt_NOPM",0,0,0.43,0,1,0
17631,42503,4.58,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17632,42504,4.62,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17633,42505,4.66,8.66,"no_mgmt_NOPM",0,1,0.43,0,1,0
17634,42506,4.7,8.66,"no_mgmt_NOPM",0,0,0.43,0,1,0
17635,42507,4.74,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17636,42508,4.78,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17637,42509,4.82,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17638,42510,4.86,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17639,42511,4.9,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17640,42512,4.94,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17641,42518,5.18,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17642,42520,5.26,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17643,42527,5.54,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17644,42528,5.58,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17645,42529,5.62,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17646,42530,5.66,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17647,42532,5.74,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17648,42534,5.82,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17649,42535,5.86,8.66,"no_mgmt_NOPM",0,1,0.43,0,0,0
17650,42536,5.9,8.66,"no_mgmt_NOPM",0,1,0.43,0,1,0
17651,42537,5.94,8.66,"no_mgmt_NOPM",0,0,0.43,0,1,0
17652,42538,5.98,8.66,"no_mgmt_NOPM",0,0,0.43,0,1,0
17653,42540,6.06,8.66,"no_mgmt_NOPM",0,0,0.43,0,0,0
17654,42541,6.1,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17655,42543,6.18,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17656,42544,6.22,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17657,42546,6.3,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17658,42549,6.42,8.66,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17659,42550,6.46,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17660,42551,6.5,8.66,"no_mgmt_NOPM",0,0,0.43,0,0,0
17661,42559,6.82,8.66,"no_mgmt_NOPM",0,1,0.43,0,0,0
17662,42573,7.38,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17663,42574,7.42,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17664,42575,7.46,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17665,42576,7.5,8.66,"no_mgmt_NOPM",0,0,0.43,0,3,0
17666,42581,7.7,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17667,42582,7.74,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17668,42584,7.82,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17669,42585,7.86,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17670,42586,7.9,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17671,42587,7.94,8.66,"no_mgmt_NOPM",0,0,0.43,0,2,0
17672,42590,8.06,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,2,0
17673,42595,8.26,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17674,42598,8.38,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17675,42604,8.62,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17676,42605,8.66,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17677,42606,8.7,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17678,42607,8.74,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17679,42608,8.78,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17680,42609,8.82,8.66,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17681,42612,3.84,8.69,"no_mgmt_NOPM",0,0,0.43,0,1,0
17682,42615,3.96,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17683,42617,4.04,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17684,42620,4.16,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17685,42621,4.2,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17686,42622,4.24,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17687,42623,4.28,8.69,"no_mgmt_NOPM",0,1,0.43,0,1,0
17688,42624,4.32,8.69,"no_mgmt_NOPM",0,0,0.43,0,1,0
17689,42625,4.36,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17690,42627,4.44,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17691,42628,4.48,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17692,42629,4.52,8.69,"no_mgmt_NOPM",0,0,0.43,0,1,0
17693,42630,4.56,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17694,42635,4.76,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17695,42636,4.8,8.69,"no_mgmt_NOPM",0,0,0.43,0,1,0
17696,42637,4.84,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17697,42638,4.88,8.69,"no_mgmt_NOPM",0,0,0.43,0,1,0
17698,42639,4.92,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17699,42648,5.28,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17700,42650,5.36,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17701,42657,5.64,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17702,42658,5.68,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17703,42667,6.04,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17704,42668,6.08,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17705,42669,6.12,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17706,42670,6.16,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17707,42672,6.24,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17708,42673,6.28,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17709,42675,6.36,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17710,42676,6.4,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17711,42677,6.44,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17712,42678,6.48,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17713,42685,6.76,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17714,42686,6.8,8.69,"no_mgmt_NOPM",0,1,0.43,0,0,0
17715,42693,7.08,8.69,"no_mgmt_NOPM",0,0,0.43,0,0,0
17716,42704,7.52,8.69,"no_mgmt_NOPM",0,0,0.43,0,3,0
17717,42705,7.56,8.69,"no_mgmt_NOPM",0,0,0.43,0,3,0
17718,42706,7.6,8.69,"no_mgmt_NOPM",0,0,0.43,0,3,0
17719,42707,7.64,8.69,"no_mgmt_NOPM",0,0,0.43,0,3,0
17720,42708,7.68,8.69,"no_mgmt_NOPM",0,0,0.43,0,3,0
17721,42709,7.72,8.69,"no_mgmt_NOPM",0,0,0.43,0,3,0
17722,42724,8.32,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17723,42728,8.48,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17724,42729,8.52,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17725,42730,8.56,8.69,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17726,42731,8.6,8.69,"no_mgmt_NOPM",0,0,0.43,0,1,0
17727,42733,8.68,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17728,42734,8.72,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17729,42735,8.76,8.69,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17730,42740,3.82,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17731,42742,3.9,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17732,42743,3.94,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17733,42748,4.14,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17734,42749,4.18,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17735,42751,4.26,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17736,42752,4.3,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17737,42753,4.34,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17738,42754,4.38,8.73,"no_mgmt_NOPM",0,1,0.43,0,1,0
17739,42755,4.42,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17740,42756,4.46,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17741,42757,4.5,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17742,42758,4.54,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17743,42759,4.58,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17744,42760,4.62,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17745,42761,4.66,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17746,42762,4.7,8.73,"no_mgmt_NOPM",0,0,0.43,0,1,0
17747,42763,4.74,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17748,42766,4.86,8.73,"no_mgmt_NOPM",0,1,0.43,0,1,0
17749,42767,4.9,8.73,"no_mgmt_NOPM",0,0,0.43,0,1,0
17750,42768,4.94,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17751,42774,5.18,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17752,42775,5.22,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17753,42776,5.26,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17754,42777,5.3,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
17755,42778,5.34,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17756,42779,5.38,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17757,42786,5.66,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17758,42787,5.7,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17759,42790,5.82,8.73,"no_mgmt_NOPM",0,0,0.43,0,0,0
17760,42791,5.86,8.73,"no_mgmt_NOPM",0,0,0.43,0,1,0
17761,42797,6.1,8.73,"no_mgmt_NOPM",0,0,0.43,0,0,0
17762,42799,6.18,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17763,42800,6.22,8.73,"no_mgmt_NOPM",0,1,0.43,0,0,0
17764,42804,6.38,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17765,42806,6.46,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17766,42807,6.5,8.73,"no_mgmt_NOPM",0,0,0.43,0,0,0
17767,42808,6.54,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17768,42813,6.74,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,0,0
17769,42821,7.06,8.73,"no_mgmt_NOPM",0,0,0.43,0,0,0
17770,42834,7.58,8.73,"no_mgmt_NOPM",0,0,0.43,0,3,0
17771,42835,7.62,8.73,"no_mgmt_NOPM",0,0,0.43,0,3,0
17772,42836,7.66,8.73,"no_mgmt_NOPM",0,0,0.43,0,3,0
17773,42853,8.34,8.73,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17774,42857,8.5,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17775,42858,8.54,8.73,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17776,42868,3.8,8.76,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17777,42869,3.84,8.76,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
17778,42873,4,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17779,42874,4.04,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17780,42877,4.16,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17781,42878,4.2,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17782,42879,4.24,8.76,"no_mgmt_NOPM",0,1,0.43,0,1,0
17783,42881,4.32,8.76,"no_mgmt_NOPM",0,1,0.43,0,1,0
17784,42882,4.36,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17785,42883,4.4,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17786,42884,4.44,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17787,42885,4.48,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17788,42886,4.52,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17789,42887,4.56,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17790,42888,4.6,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17791,42889,4.64,8.76,"no_mgmt_NOPM",0,1,0.43,0,1,0
17792,42890,4.68,8.76,"no_mgmt_NOPM",0,0,0.43,0,1,0
17793,42891,4.72,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17794,42892,4.76,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17795,42893,4.8,8.76,"no_mgmt_NOPM",0,0,0.43,0,1,0
17796,42895,4.88,8.76,"no_mgmt_NOPM",0,1,0.43,0,1,0
17797,42896,4.92,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,3,0
17798,42897,4.96,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17799,42898,5,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17800,42902,5.16,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17801,42903,5.2,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17802,42904,5.24,8.76,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17803,42907,5.36,8.76,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17804,42915,5.68,8.76,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17805,42916,5.72,8.76,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
17806,42918,5.8,8.76,"no_mgmt_NOPM",0,0,0.43,0,0,0
17807,42921,5.92,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17808,42922,5.96,8.76,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
17809,42924,6.04,8.76,"no_mgmt_NOPM",0,0,0.43,0,0,0
